LapNumber,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,improve_LapTime,improve_Sector1Time,improve_Sector2Time,improve_Sector3Time,did_pit
9.0,-1.5785835157385086,-0.4176754157777401,-4.0218185587132425,-0.46594605572787323,1.0,0.0,1.0,0.0,0,0,0,1,0
10.0,-2.014361500364914,-0.7168408519922461,0.6718422506231656,-1.0339721660675074,1.0,0.0,2.0,0.0,1,1,1,0,0
11.0,1.1294653887255806,-2.74451769744612,,1.200263867935054,1.0,0.0,3.0,0.0,1,1,0,1,1
12.0,0.38241741508031446,0.28037726872277385,,-1.5262614616951906,1.0,1.0,9.0,1.0,0,0,1,0,1
13.0,0.569179408491631,0.5463021009134459,0.18931637302783388,0.32929049874761473,1.0,1.0,10.0,1.0,1,1,1,1,0
14.0,0.4757984117859727,0.7789863290802839,0.27704835077243967,0.36715890610359037,1.0,1.0,11.0,1.0,1,1,1,1,0
15.0,0.5069254106878588,0.8122269331041179,0.10158439528322812,0.32929049874761473,1.0,1.0,12.0,1.0,0,0,0,1,0
16.0,0.38241741508031446,0.6792645170087819,0.05771840641092524,0.4807641281715172,1.0,1.0,13.0,1.0,0,1,0,0,0
17.0,,0.6792645170087819,0.05771840641092524,0.2914220913916391,1.0,1.0,14.0,1.0,0,0,1,0,0
18.0,,0.8122269331041179,0.05771840641092524,0.36715890610359037,1.0,1.0,15.0,1.0,0,0,0,0,0
19.0,0.25790941947277013,-0.7500814560160801,0.145450384155531,0.17781686932371224,1.0,1.0,16.0,1.0,1,1,1,1,0
20.0,0.3512904161784284,0.8454675371279519,0.145450384155531,0.40502731345956594,1.0,1.0,17.0,1.0,0,0,0,0,0
21.0,0.38241741508031446,-0.15175058358706814,0.10158439528322812,-0.23873561159201953,1.0,1.0,18.0,1.0,1,0,1,1,0
22.0,0.3512904161784284,0.7789863290802839,0.05771840641092524,0.5186325355274928,1.0,1.0,19.0,1.0,0,0,0,0,0
23.0,0.38241741508031446,0.7125051210326159,,0.594369350239444,1.0,1.0,20.0,1.0,0,0,0,0,1
1.0,-0.9894331031370132,-1.1885210565680004,0.5619316899191952,-0.445691522770151,1.0,1.0,1.0,0.0,0,0,1,1,0
2.0,1.2107536656808187,1.2351297254530194,0.4463343137072465,1.36929323260709,0.0,1.0,2.0,0.0,1,0,0,0,0
3.0,-1.0740556711684683,-0.9865501580662489,-1.4610223937899063,-1.6556813596883115,1.0,1.0,3.0,0.0,0,0,1,1,0
4.0,-0.5663202629797378,-0.6835938103136214,0.5908310339721824,-0.09665599288991239,1.0,1.0,4.0,0.0,0,1,1,1,0
5.0,1.2107536656808187,1.2687915418699778,0.41743496965425936,1.3925622679324392,0.0,1.0,5.0,0.0,0,0,0,0,0
6.0,0.5549287634370418,0.6965406627816815,,0.32218664296637395,1.0,1.0,6.0,0.0,0,0,1,0,1
7.0,0.5549287634370418,0.6965406627816815,,0.2523795369903262,1.0,1.0,7.0,1.0,1,1,0,0,1
8.0,-1.010588745144877,-1.1211974237340834,0.5908310339721824,-0.3758844167941033,1.0,1.0,1.0,0.0,0,0,1,1,0
9.0,1.2107536656808187,1.2687915418699778,0.4463343137072465,1.4623693739084869,1.0,1.0,2.0,0.0,1,0,0,0,0
10.0,-1.3490790172706972,-1.323168322235835,-2.2124053391675726,-1.7720265363150578,1.0,1.0,3.0,0.0,0,1,1,1,0
11.0,-1.1163669551841957,-0.9192265252323316,0.6197303780251695,-0.7481889819996912,1.0,1.0,4.0,0.0,0,1,1,1,0
12.0,1.1895980236729549,0.42724613144601264,,-0.0035798515885154206,1.0,1.0,5.0,0.0,0,0,1,1,1
13.0,0.174127207295494,0.6292170299477643,,0.2989176076410247,1.0,1.0,6.0,1.0,0,0,0,0,1
1.0,-1.266787140627085,-0.6581346561396176,0.4591102183384595,-0.9530432335670965,1.0,0.0,1.0,1.0,0,0,1,1,0
2.0,1.1545596390909474,1.2699942192694187,0.33802620471073386,1.2184476783579332,0.0,0.0,2.0,1.0,1,0,0,0,0
3.0,-1.082303576458092,-0.889510121188702,-1.538776006519014,-1.4442137969787106,1.0,0.0,3.0,1.0,0,0,1,1,0
4.0,-0.5980342205144855,-0.8123849661723405,0.4893812217453909,-1.0047453981367402,1.0,0.0,4.0,1.0,1,1,1,1,0
5.0,1.269861866696568,1.231431641761238,0.36829720811766525,1.2701498429275768,0.0,0.0,5.0,1.0,0,0,0,0,0
6.0,0.3935649368938515,0.1902420490403584,,-0.35846834101619557,1.0,0.0,6.0,1.0,1,1,0,0,1
7.0,-0.4366111018666167,-0.42675919109053323,0.4893812217453909,-0.2809150941617302,1.0,1.0,1.0,1.0,0,0,1,1,0
8.0,1.269861866696568,1.3085567967775995,0.36829720811766525,1.2701498429275768,0.0,1.0,2.0,1.0,0,0,0,0,0
9.0,-0.2521275376976238,-0.889510121188702,,-0.48772375244030447,1.0,1.0,3.0,1.0,1,1,0,0,1
10.0,-1.1745453585425885,-1.5065113613195935,0.4893812217453909,-0.04825535359833419,1.0,0.0,1.0,1.0,0,0,1,1,0
11.0,1.3390432032599404,1.3085567967775995,0.4288392149315281,1.2960009252123985,0.0,0.0,2.0,1.0,0,0,0,0,0
12.0,-0.39049021082436847,0.3444923590730813,,0.18440438696506184,1.0,0.0,3.0,1.0,1,1,0,0,1
13.0,-1.1745453585425885,-1.0051978537132442,0.5196522251523223,-0.539425917009948,1.0,0.0,1.0,1.0,0,0,1,1,0
14.0,1.4082245398233126,1.2699942192694187,0.36829720811766525,1.3218520074972202,0.0,0.0,2.0,1.0,0,0,0,0,0
15.0,-0.45967154738774085,-0.735259811155979,-2.779887146203202,-1.4442137969787106,1.0,0.0,3.0,1.0,0,0,0,0,0
1.0,0.2503768984684065,-1.6111711936500048,0.06131393394849833,-1.3836410051750692,1.0,0.0,4.0,1.0,1,0,1,1,0
2.0,-0.1222770899496869,-1.1286814244286143,-1.0423368771244403,-0.6397956007929514,0.0,0.0,5.0,1.0,1,1,1,0,0
3.0,0.15721340136388318,-1.6111711936500048,-1.0423368771244403,1.9636633145444606,0.0,0.0,6.0,1.0,1,1,0,1,0
4.0,-0.029113592845163547,-2.093660962871396,-1.0423368771244403,1.4677663782897155,1.0,0.0,7.0,1.0,0,1,0,0,0
5.0,-0.21544058705421026,-0.6461916552072235,-2.6978130937338483,1.9636633145444606,1.0,0.0,8.0,1.0,0,0,0,0,0
6.0,-0.681258072576827,-2.576150732092786,-0.490511471587971,1.9636633145444606,1.0,0.0,9.0,1.0,1,1,0,1,0
7.0,-0.40176758126325696,-2.093660962871396,-1.0423368771244403,2.087637548608147,1.0,0.0,10.0,1.0,0,1,0,1,0
8.0,-0.21544058705421026,-1.1286814244286143,-1.0423368771244403,1.9636633145444606,1.0,0.0,11.0,1.0,1,1,1,0,0
9.0,-0.1222770899496869,-1.1286814244286143,-1.5941622826609094,2.955457187053951,1.0,0.0,12.0,1.0,0,0,1,1,0
10.0,-0.7744215696813505,-0.6461916552072235,,2.3355860167355194,1.0,0.0,13.0,1.0,0,0,1,1,1
11.0,0.9025213782000701,0.8012776524569485,-0.490511471587971,1.4677663782897155,1.0,1.0,1.0,0.0,1,1,0,0,0
12.0,0.15721340136388318,-0.6461916552072235,0.06131393394849833,-0.6397956007929514,0.0,1.0,2.0,0.0,1,1,1,1,0
13.0,,-0.1637018859858329,-0.490511471587971,-1.0117183029840102,0.0,1.0,3.0,0.0,0,0,0,0,0
14.0,0.34354039557292987,-0.6461916552072235,-0.490511471587971,-0.7637698348566377,1.0,1.0,4.0,0.0,0,0,0,0,0
15.0,0.0640499042593598,-0.1637018859858329,-1.0423368771244403,-1.0117183029840102,1.0,1.0,5.0,0.0,0,0,0,1,0
16.0,-0.21544058705421026,0.3187878832355578,-0.490511471587971,-1.1356925370476965,1.0,1.0,6.0,0.0,0,1,1,0,0
17.0,-0.029113592845163547,-0.6461916552072235,-0.490511471587971,-0.887744068920324,1.0,1.0,7.0,0.0,1,0,1,1,0
18.0,0.15721340136388318,-0.1637018859858329,-0.490511471587971,-0.7637698348566377,1.0,1.0,8.0,0.0,1,1,1,0,0
19.0,,-0.6461916552072235,-0.490511471587971,-0.5158213667292652,1.0,1.0,9.0,0.0,0,1,0,1,0
20.0,0.2503768984684065,-0.1637018859858329,-1.0423368771244403,-0.6397956007929514,1.0,1.0,10.0,0.0,1,1,1,0,0
21.0,0.15721340136388318,-0.1637018859858329,-0.490511471587971,-0.5158213667292652,1.0,1.0,11.0,0.0,0,0,0,0,0
22.0,-0.1222770899496869,0.3187878832355578,-0.490511471587971,-0.7637698348566377,1.0,1.0,12.0,0.0,1,0,1,1,0
23.0,-0.029113592845163547,0.3187878832355578,-1.0423368771244403,-0.39184713266557886,1.0,1.0,13.0,0.0,0,1,0,0,0
24.0,,-0.1637018859858329,-1.0423368771244403,-0.1438986645382063,1.0,1.0,14.0,0.0,0,0,0,0,0
25.0,-0.1222770899496869,-0.1637018859858329,-0.490511471587971,-0.019924430474520003,1.0,1.0,15.0,0.0,0,0,0,0,0
26.0,-0.30860408415873364,-0.6461916552072235,0.6131393394849676,0.10404980358916628,1.0,1.0,16.0,0.0,1,1,1,1,0
27.0,-0.029113592845163547,0.3187878832355578,-1.0423368771244403,-0.019924430474520003,1.0,1.0,17.0,0.0,0,0,0,1,0
28.0,-6.457394893057275,-0.1637018859858329,-1.0423368771244403,-0.39184713266557886,1.0,1.0,18.0,0.0,1,1,1,0,0
29.0,-0.029113592845163547,0.3187878832355578,,-0.26787289860189256,1.0,1.0,19.0,0.0,0,0,1,1,1
30.0,0.0640499042593598,-0.6461916552072235,0.6131393394849676,1.8396890804807742,1.0,1.0,1.0,0.0,1,1,0,1,0
31.0,,-1.1286814244286143,1.1649647450214369,-0.26787289860189256,1.0,1.0,2.0,0.0,0,1,0,0,0
32.0,0.2503768984684065,-0.1637018859858329,1.1649647450214369,-0.7637698348566377,1.0,1.0,3.0,0.0,1,1,1,1,0
33.0,,0.3187878832355578,0.06131393394849833,-0.6397956007929514,1.0,1.0,4.0,0.0,0,0,0,1,0
34.0,-0.029113592845163547,0.3187878832355578,1.1649647450214369,-0.39184713266557886,1.0,1.0,5.0,0.0,0,1,0,0,0
35.0,0.0640499042593598,0.3187878832355578,-0.490511471587971,-0.5158213667292652,1.0,1.0,6.0,0.0,1,0,1,1,0
36.0,0.34354039557292987,0.8012776524569485,-0.490511471587971,-0.39184713266557886,1.0,1.0,7.0,0.0,1,1,1,0,0
37.0,,-0.1637018859858329,0.6131393394849676,-0.1438986645382063,0.0,1.0,8.0,0.0,0,1,0,0,0
38.0,0.15721340136388318,-0.1637018859858329,0.6131393394849676,-0.1438986645382063,1.0,1.0,9.0,0.0,0,0,0,0,0
39.0,0.0640499042593598,0.3187878832355578,0.6131393394849676,0.10404980358916628,1.0,1.0,10.0,0.0,1,1,1,1,0
40.0,0.43670389267745324,0.3187878832355578,0.06131393394849833,0.22802403765285256,0.0,1.0,11.0,0.0,0,1,0,0,0
41.0,0.34354039557292987,0.3187878832355578,-1.0423368771244403,0.10404980358916628,1.0,1.0,12.0,0.0,1,1,1,1,0
42.0,0.43670389267745324,0.3187878832355578,1.1649647450214369,0.10404980358916628,1.0,1.0,13.0,0.0,1,0,0,1,0
43.0,,-0.1637018859858329,1.1649647450214369,-0.26787289860189256,1.0,1.0,14.0,0.0,1,1,1,1,0
44.0,0.7161943839910233,-0.1637018859858329,0.6131393394849676,-0.5158213667292652,0.0,1.0,15.0,0.0,1,0,1,0,0
45.0,0.6230308868865,0.8012776524569485,1.7167901505579062,-0.26787289860189256,0.0,1.0,16.0,0.0,1,0,1,1,0
46.0,,1.7662571908997298,0.6131393394849676,-0.1438986645382063,0.0,1.0,17.0,0.0,1,1,1,1,0
47.0,0.7161943839910233,1.7662571908997298,1.7167901505579062,-0.39184713266557886,0.0,1.0,18.0,0.0,0,0,0,0,0
48.0,0.5298673897819766,1.283767421678339,0.06131393394849833,-0.5158213667292652,1.0,1.0,19.0,0.0,1,1,0,1,0
49.0,0.7161943839910233,0.8012776524569485,1.7167901505579062,-0.887744068920324,0.0,1.0,20.0,0.0,0,1,0,0,0
50.0,0.5298673897819766,1.283767421678339,0.6131393394849676,-0.5158213667292652,1.0,1.0,21.0,0.0,0,0,0,1,0
51.0,0.2503768984684065,1.283767421678339,1.7167901505579062,-0.39184713266557886,1.0,1.0,22.0,0.0,1,1,1,1,0
52.0,0.15721340136388318,1.7662571908997298,1.1649647450214369,-0.39184713266557886,0.0,1.0,23.0,0.0,0,0,0,0,0
53.0,0.34354039557292987,1.7662571908997298,1.7167901505579062,-0.26787289860189256,1.0,1.0,24.0,0.0,0,1,0,0,0
54.0,0.2503768984684065,1.7662571908997298,0.6131393394849676,-0.39184713266557886,1.0,1.0,25.0,0.0,0,0,1,0,0
55.0,0.15721340136388318,0.8012776524569485,1.1649647450214369,-0.1438986645382063,1.0,1.0,26.0,0.0,1,1,0,1,0
56.0,0.34354039557292987,1.283767421678339,0.6131393394849676,-0.39184713266557886,1.0,1.0,27.0,0.0,0,0,0,0,0
1.0,0.5318864304522302,0.37580928275664965,-1.4110813025753959,,1.0,1.0,1.0,0.0,0,0,1,1,0
2.0,0.7986765985930783,0.9001026527563112,0.09407208683835973,0.686022018931142,0.0,1.0,2.0,0.0,0,0,0,0,0
3.0,-1.2467146904867565,-0.3968335782954831,0.4703604341917986,-0.02540822292337563,1.0,1.0,3.0,0.0,1,1,1,1,0
4.0,0.7453185649649087,0.9552914285457492,-0.658504607868518,0.686022018931142,0.0,1.0,4.0,0.0,0,0,0,0,0
5.0,-1.3000727241149261,-2.19046879145222,0.4703604341917986,-0.5335726813908882,1.0,1.0,5.0,0.0,1,1,1,1,0
6.0,0.8164626098024681,0.9276970406510302,-2.5399463446357124,0.8892878023181471,0.0,1.0,6.0,0.0,0,0,0,0,0
7.0,-2.13601525095625,-2.1352800156627816,0.4703604341917986,-1.0417371398584008,1.0,1.0,7.0,0.0,1,1,1,1,0
8.0,0.7808905873836883,0.9001026527563112,0.09407208683835973,0.686022018931142,0.0,1.0,8.0,0.0,0,0,0,0,0
9.0,-0.250698062760924,0.21024295538833548,,-0.12704111461687814,1.0,1.0,9.0,0.0,1,1,1,1,1
10.0,0.7275325537555187,0.2378373432830545,0.4703604341917986,,1.0,1.0,10.0,1.0,0,0,1,1,0
11.0,0.8342486210118579,0.8725082648615922,-1.4110813025753959,1.2958193690921571,0.0,1.0,11.0,1.0,0,0,0,0,0
12.0,-0.5530602533205518,-1.0315044998740208,0.4703604341917986,-0.8384713564713958,1.0,1.0,12.0,1.0,1,1,1,1,0
13.0,0.7986765985930783,0.9276970406510302,0.09407208683835973,0.8892878023181471,0.0,1.0,13.0,1.0,0,0,0,0,0
14.0,0.425170363195891,0.34821489486193064,,-0.22867400631038068,1.0,1.0,14.0,1.0,1,1,0,1,1
15.0,0.33624030714894165,-0.7555606209268304,1.5992254762521154,,1.0,0.0,1.0,0.0,0,0,1,1,0
16.0,0.8342486210118579,0.9552914285457492,0.09407208683835973,0.686022018931142,0.0,0.0,2.0,0.0,0,0,0,0,0
17.0,-2.4028054190970978,-1.307448378821211,,-2.7694962986479434,1.0,0.0,3.0,0.0,0,0,1,1,1
18.0,-0.7664923878332301,-0.7003718451373924,0.8466487815452375,,1.0,0.0,1.0,1.0,1,1,1,1,0
19.0,0.7986765985930783,0.9828858164404682,0.8466487815452375,0.5843891272376395,1.0,0.0,2.0,1.0,0,0,0,0,0
20.0,-0.19734002913275436,-0.47961674197964016,,-0.8384713564713958,1.0,0.0,3.0,1.0,0,0,1,1,1
21.0,0.425170363195891,0.4034036706513687,,,1.0,0.0,5.0,1.0,0,0,0,0,1
1.0,0.6894213069353365,-0.671034877571337,1.299005630941813,,1.0,1.0,1.0,0.0,0,0,1,1,0
2.0,0.9117773257250612,0.9091892182542741,0.4763020646786644,0.7310042499471595,0.0,1.0,2.0,0.0,0,0,0,0,0
3.0,-1.361195310792124,-3.0581819159461965,1.4635463441944427,-1.0882796389888587,1.0,1.0,3.0,0.0,1,1,1,1,0
4.0,0.8870711014150918,0.9091892182542741,0.8053834911839238,0.900239960545859,0.0,1.0,4.0,0.0,0,0,0,0,0
5.0,-2.1023820400912063,-0.5701695097526809,0.8053834911839238,0.2232971181510614,1.0,1.0,5.0,0.0,1,1,1,1,0
6.0,-0.9906019461425829,-1.0744963488459611,1.1344649176891832,0.8156221052465092,1.0,1.0,6.0,0.0,1,1,1,1,0
7.0,0.8870711014150918,0.9091892182542741,0.4763020646786644,0.7733131775968344,0.0,1.0,7.0,0.0,0,0,0,0,0
8.0,-0.29882766546343964,0.37124058988810865,,0.09637033520203687,1.0,1.0,8.0,0.0,1,1,0,1,1
9.0,-0.6694210301129807,-1.0744963488459611,1.6280870574470725,,1.0,0.0,1.0,0.0,0,0,1,1,0
10.0,0.8623648771051223,1.0436763753458156,0.8053834911839238,0.7310042499471595,0.0,0.0,2.0,0.0,0,0,0,0,0
11.0,-0.17529654391359262,0.20313164352368196,,-2.103693902581055,1.0,0.0,3.0,0.0,1,1,0,1,1
12.0,-0.10117787098368439,0.16950985425079662,,,1.0,1.0,9.0,1.0,0,0,0,0,1
13.0,-1.237664189242277,0.6402149040711914,-0.6754829280897435,,1.0,1.0,10.0,1.0,1,1,1,1,0
14.0,0.6894213069353365,0.5057277469796501,-0.3464015015844841,0.18098819050138656,1.0,1.0,11.0,1.0,0,0,0,0,0
15.0,0.7882462041752142,-1.175361716664617,-0.8400236413423732,0.3925328287497608,1.0,1.0,12.0,1.0,1,0,1,1,0
16.0,0.7388337555552753,0.5057277469796501,,0.18098819050138656,1.0,1.0,13.0,1.0,0,0,0,0,1
17.0,0.6894213069353365,0.37124058988810865,-0.8400236413423732,,1.0,1.0,14.0,1.0,1,1,1,1,0
18.0,0.6400088583153978,0.6402149040711914,-1.3336457811002624,0.13867926285171173,1.0,1.0,15.0,1.0,0,0,0,0,0
19.0,0.6894213069353365,0.4721059577067647,-0.8400236413423732,0.3079149734504111,1.0,1.0,16.0,1.0,1,1,0,1,0
20.0,,0.13588806497791128,-1.1691050678476327,0.2232971181510614,1.0,1.0,17.0,1.0,1,1,1,1,0
21.0,,0.5393495362525353,-1.1691050678476327,0.18098819050138656,1.0,1.0,18.0,1.0,0,0,0,0,0
22.0,0.6153026340054283,0.606593114798306,-1.1691050678476327,,1.0,1.0,19.0,1.0,0,1,0,0,0
23.0,,0.606593114798306,-0.5109422148371138,0.26560604580073627,1.0,1.0,20.0,1.0,0,0,0,0,0
24.0,-2.151794488711145,-1.9150410806680946,,-2.949872455574552,1.0,1.0,21.0,1.0,0,0,0,0,1
1.0,0.960968504636672,-1.8898216417797553,0.5669467095138409,,1.0,1.0,1.0,0.0,0,0,1,1,0
2.0,1.1238141916421416,1.076355108310254,0.1889822365046136,0.8338157441747276,0.0,1.0,2.0,0.0,0,0,0,0,0
3.0,-1.2956074438676912,-1.2020125403096082,,0.27535310621584025,1.0,1.0,3.0,0.0,0,0,1,1,1
4.0,-0.9466524002845422,0.2810758347353964,0.5669467095138409,,1.0,1.0,4.0,1.0,1,1,1,1,0
5.0,1.1238141916421416,1.097849142731196,-0.1889822365046136,0.8338157441747276,1.0,1.0,5.0,1.0,0,0,0,0,0
6.0,-0.1324239652571947,0.36705197241916476,,-0.5002894465048365,1.0,1.0,6.0,1.0,0,0,1,1,1
7.0,-0.2952696522626642,0.3455579379982227,,,1.0,1.0,7.0,1.0,1,1,0,0,1
8.0,0.42590410447584365,-1.3094827124143187,0.5669467095138409,,1.0,1.0,1.0,0.0,0,0,1,1,0
9.0,1.1005505220699316,1.1408372115730803,-0.1889822365046136,0.7717643399570734,0.0,1.0,2.0,0.0,0,0,0,0,0
10.0,-1.8074081744563097,0.001653387263149157,,-1.7102918287490925,1.0,1.0,3.0,0.0,1,0,0,0,1
11.0,-0.8768613915679124,-1.137530437046782,0.944911182523068,,1.0,1.0,4.0,1.0,0,1,1,1,0
12.0,1.1005505220699316,0.9473909017846014,-2.456769074559977,0.8958671483923817,1.0,1.0,5.0,1.0,0,0,0,0,0
13.0,-0.4813790088403436,0.2810758347353964,,-1.4000348076608216,1.0,1.0,6.0,1.0,0,0,0,0,1
1.0,0.7229863353640653,-1.6991456073459232,-0.2027212135198458,,1.0,0.0,1.0,1.0,0,0,1,1,0
2.0,1.0267355178364954,1.0649494542362075,-1.824490921678612,0.7987816836679329,0.0,0.0,2.0,1.0,0,0,0,0,0
3.0,-0.8210720088707876,-0.42620709214362623,,-1.556947349522242,1.0,0.0,3.0,1.0,1,1,0,1,1
4.0,-0.06169905268971236,-0.60805545145824,-0.2027212135198458,,1.0,1.0,1.0,1.0,0,0,1,1,0
5.0,1.001423085963793,1.0649494542362075,0.6081636405595374,0.8258590288770153,0.0,1.0,2.0,1.0,0,0,0,0,0
6.0,-2.3651303531056405,-0.24435873282901235,0.6081636405595374,-0.6633949576225205,1.0,1.0,3.0,1.0,1,1,1,1,0
7.0,1.0267355178364954,1.0649494542362075,-1.824490921678612,0.7717043384588503,1.0,1.0,4.0,1.0,1,1,1,1,0
8.0,,,,0.06769336302270618,1.0,1.0,5.0,1.0,0,0,0,0,1
9.0,-0.7198222813799775,-1.171785365333543,1.4190484946389206,,1.0,0.0,1.0,1.0,0,0,1,1,0
10.0,1.001423085963793,1.1013191260991302,-0.2027212135198458,0.8800137192951802,0.0,0.0,2.0,1.0,0,0,0,0,0
11.0,-1.099508759470515,0.11933798580021535,,-1.611102039940407,1.0,0.0,3.0,1.0,1,1,0,0,1
12.0,-0.9729466001070026,-1.6082214276886162,1.4190484946389206,,1.0,0.0,1.0,1.0,0,0,1,1,0
13.0,1.0267355178364954,1.1013191260991302,0.6081636405595374,0.9070910645042627,0.0,0.0,2.0,1.0,0,0,0,0,0
14.0,-0.41607309890754746,0.35574085290921337,,0.14892539864995358,1.0,0.0,3.0,1.0,1,1,0,0,1
15.0,-0.23888607579862992,-1.0990460216076974,-0.2027212135198458,,1.0,0.0,1.0,1.0,0,0,1,1,0
16.0,1.052047949709198,1.1558736338935143,-0.2027212135198458,0.9070910645042627,0.0,0.0,2.0,1.0,1,0,0,1,0
17.0,-0.1629487801805224,-0.17161938910316682,,-1.4757153138949946,1.0,0.0,3.0,1.0,0,0,0,0,1
1.0,-3.037882198190122,-4.642633789110928,,-5.065369051584295,1.0,0.0,1.0,0.0,1,0,0,0,1
2.0,-6.425015471692488,-5.940138428862453,,,1.0,0.0,1.0,0.0,0,1,1,1,1
3.0,-2.1346466585894905,-2.9396589494370504,,,1.0,0.0,1.0,0.0,0,0,1,1,1
4.0,-0.5539844642883863,-0.22300860995729346,-1.5669511988050973,,1.0,0.0,1.0,0.0,1,1,1,0,0
5.0,-0.057204917508039285,-0.060820529988352766,-1.5669511988050973,-0.631039242116564,0.0,0.0,2.0,0.0,1,1,1,1,0
6.0,0.07828041343205537,0.020273509996117586,-1.5669511988050973,-0.27629285735914555,0.0,0.0,3.0,0.0,1,0,1,1,0
7.0,,-0.10136754998058795,0.1770869505498918,-0.5423526459272094,0.0,0.0,4.0,0.0,1,1,0,0,0
8.0,-0.2378520254281655,0.060820529988352766,-0.5205283091921038,0.9653194892918191,0.0,0.0,5.0,0.0,0,0,0,1,0
9.0,0.12344219041208693,0.020273509996117586,-0.5205283091921038,0.521886508345046,1.0,0.0,6.0,0.0,1,0,1,1,0
10.0,-0.6443080182484495,0.060820529988352766,-0.5205283091921038,,0.0,0.0,7.0,0.0,1,1,1,0,0
11.0,0.12344219041208693,0.060820529988352766,-0.8693359390631016,0.43319991215569137,0.0,0.0,8.0,0.0,0,0,1,1,0
12.0,-0.10236669448807083,0.060820529988352766,-0.8693359390631016,,1.0,0.0,9.0,0.0,1,1,1,0,0
13.0,0.07828041343205537,-0.10136754998058795,-0.5205283091921038,0.3445133159663368,0.0,0.0,10.0,0.0,1,0,1,1,0
14.0,-0.057204917508039285,0.060820529988352766,-1.2181435689340994,0.7879462969131098,0.0,0.0,11.0,0.0,1,1,1,1,0
15.0,0.07828041343205537,0.10136754998058795,-1.2181435689340994,-0.631039242116564,0.0,0.0,12.0,0.0,1,1,1,1,0
16.0,0.12344219041208693,0.10136754998058795,-1.5669511988050973,-0.7197258383059186,0.0,0.0,13.0,0.0,0,0,1,0,0
17.0,0.07828041343205537,-0.020273509996117586,-1.5669511988050973,-0.631039242116564,1.0,0.0,14.0,0.0,0,0,1,0,0
18.0,,0.10136754998058795,-1.5669511988050973,-0.7197258383059186,1.0,0.0,15.0,0.0,0,0,1,0,0
19.0,,-0.060820529988352766,-1.915758828676095,-0.8970990306846278,1.0,0.0,16.0,0.0,0,0,0,0,0
20.0,0.03311863645202382,-0.020273509996117586,,-0.8084124344952732,1.0,0.0,17.0,0.0,0,0,1,1,1
21.0,0.16860396739211847,0.26355562994952864,-0.5205283091921038,,1.0,1.0,1.0,0.0,1,1,0,0,0
22.0,,0.1824615899650583,0.5258945804208897,-0.7197258383059186,1.0,1.0,2.0,0.0,1,0,1,1,0
23.0,0.3492510753122447,0.10136754998058795,0.5258945804208897,0.521886508345046,0.0,1.0,3.0,0.0,0,0,0,0,0
24.0,0.2589275213521816,0.1824615899650583,0.5258945804208897,0.6105731045344006,1.0,1.0,4.0,0.0,0,0,0,0,0
25.0,0.21376574437215004,0.060820529988352766,0.1770869505498918,0.9653194892918191,1.0,1.0,5.0,0.0,1,1,0,0,0
26.0,0.3492510753122447,0.14191456997282312,0.1770869505498918,0.6105731045344006,1.0,1.0,6.0,0.0,0,0,0,0,0
27.0,0.2589275213521816,0.020273509996117586,0.5258945804208897,0.6992597007237552,1.0,1.0,7.0,0.0,0,0,0,1,0
28.0,0.30408929833221315,0.10136754998058795,0.5258945804208897,1.0540060854811737,1.0,1.0,8.0,0.0,0,1,0,0,0
29.0,0.21376574437215004,0.060820529988352766,0.8747022102918874,0.8766328931024644,1.0,1.0,9.0,0.0,1,0,1,1,0
30.0,,0.060820529988352766,-0.171720679321106,0.6992597007237552,1.0,1.0,10.0,0.0,1,1,0,0,0
31.0,0.39441285229227624,0.10136754998058795,0.5258945804208897,1.0540060854811737,1.0,1.0,11.0,0.0,0,0,1,0,0
32.0,0.3492510753122447,0.10136754998058795,0.1770869505498918,,1.0,1.0,12.0,0.0,0,0,0,0,0
33.0,0.21376574437215004,0.060820529988352766,1.2235098401628852,0.9653194892918191,1.0,1.0,13.0,0.0,1,1,1,1,0
34.0,0.16860396739211847,0.1824615899650583,-1.2181435689340994,,1.0,1.0,14.0,0.0,1,0,1,1,0
35.0,0.21376574437215004,0.1824615899650583,-0.8693359390631016,-0.631039242116564,0.0,1.0,15.0,0.0,1,1,1,1,0
36.0,0.2589275213521816,0.22300860995729346,-0.171720679321106,-0.5423526459272094,0.0,1.0,16.0,0.0,0,0,0,0,0
37.0,0.30408929833221315,0.1824615899650583,-0.5205283091921038,-0.4536660497378548,1.0,1.0,17.0,0.0,1,1,1,0,0
38.0,0.2589275213521816,0.14191456997282312,-0.5205283091921038,-0.36497945354850014,1.0,1.0,18.0,0.0,1,1,0,0,0
39.0,0.30408929833221315,0.26355562994952864,-0.171720679321106,-0.5423526459272094,1.0,1.0,19.0,0.0,0,1,0,0,0
40.0,0.3492510753122447,0.26355562994952864,,,1.0,1.0,20.0,0.0,0,0,1,1,1
41.0,0.12344219041208693,0.4257437099184693,-0.171720679321106,,1.0,0.0,6.0,1.0,1,1,0,0,0
42.0,0.16860396739211847,0.3851966899262342,-0.171720679321106,-0.8970990306846278,0.0,0.0,7.0,1.0,1,1,1,0,0
43.0,,0.3851966899262342,0.1770869505498918,-0.8084124344952732,0.0,0.0,8.0,1.0,0,1,0,0,0
